Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,Zn,Y,Zr,Sn,Density293K
0,0,0.595628764,0,0,0,0.255191686,0,0.127868193,0.021311358,0,0,0,0,0,2.45600009
0,0,0.595465827,0.128263601,0,0,0.255063502,0,0,0.021207071,0,0,0,0,0,2.470999956
0,0,0.602209352,0,0,0,0.258104477,0,0.107371494,0.032314677,0,0,0,0,0,2.464999914
0,0,0.601899655,0.107922105,0,0,0.257760317,0,0,0.032417922,0,0,0,0,0,2.489000082
0,0,0.608772792,0,0,0,0.2609225,0,0.086753861,0.043550848,0,0,0,0,0,2.471999884
0,0,0.608548927,0.087298275,0,0,0.260747125,0,0,0.043405674,0,0,0,0,0,2.505000114
0,0.246696271,0.555054826,0.123371481,0,0.052860144,0.022017278,0,0,0,0,0,0,0,0,2.325000048
0,0.235554523,0.560090452,0.117801008,0,0.050499753,0.036054264,0,0,0,0,0,0,0,0,2.335999966
0,0.222216805,0.56612963,0.111132702,0,0.047607462,0.052913401,0,0,0,0,0,0,0,0,2.33100009
0,0.205900003,0.573525015,0.102950002,0,0.044099989,0.073524991,0,0,0,0,0,0,0,0,2.361999989
0,0.185443497,0.582778015,0.092721729,0,0.03972312,0.099333639,0,0,0,0,0,0,0,0,2.34100008
0,0.159087823,0.594697079,0.07954393,0,0.034097946,0.132573222,0,0,0,0,0,0,0,0,2.335999966
0,0.123906298,0.610612489,0.061953168,0,0.026559451,0.176968594,0,0,0,0,0,0,0,0,2.275000095
0,0.101464106,0.62076622,0.050732053,0,0.021742312,0.205295308,0,0,0,0,0,0,0,0,2.267999887
0,0,0.571422452,0,0,0.071443876,0,0.142844884,0.214288789,0,0,0,0,0,0,2.50999999
0,0,0.600000066,0,0,0.057154285,0,0.171422825,0.171422825,0,0,0,0,0,0,2.549999952
0,0,0.642857121,0,0,0.03571429,0,0.214285694,0.107142895,0,0,0,0,0,0,2.579999924
0,0,0.588358808,0,0,0.088132382,0,0.147202903,0.176305906,0,0,0,0,0,0,2.519999981
0,0,0.619047617,0,0,0.047619054,0,0.190476218,0.142857111,0,0,0,0,0,0,2.559999943
0,0,0.662333242,0,0,0.025966571,0,0.233766716,0.077933471,0,0,0,0,0,0,2.559999943
0,0,0.58139533,0,0,0.093023247,0,0.139534909,0.186046514,0,0,0,0,0,0,2.49000001
0,0,0.6,0,0,0.08,0,0.16,0.16,0,0,0,0,0,0,2.539999962
0.117595187,0,0.588269837,0,0,0.117595187,0.176539789,0,0,0,0,0,0,0,0,2.403000116
0.142857116,0,0.571428653,0,0,0.142857116,0.142857116,0,0,0,0,0,0,0,0,2.438999891
0,0,0.631588952,0.052616615,0,0.052616615,0.263177818,0,0,0,0,0,0,0,0,2.311000109
0,0,0.599993999,0.100009001,0,0.100009001,0.199987999,0,0,0,0,0,0,0,0,2.413000107
0,0,0.588269837,0.117595187,0,0.117595187,0.176539789,0,0,0,0,0,0,0,0,2.446000099
0,0,0.571428653,0.142857116,0,0.142857116,0.142857116,0,0,0,0,0,0,0,0,2.480000019
0.105777506,0,0.605761625,0,0,0.04809797,0.2403629,0,0,0,0,0,0,0,0,2.332000017
0.129030197,0,0.594467383,0,0,0.046104931,0.230397488,0,0,0,0,0,0,0,0,2.345999956
0.150454008,0,0.584068839,0,0,0.044224943,0.22125221,0,0,0,0,0,0,0,0,2.351999998
0.170214107,0,0.574464708,0,0,0.042569482,0.212751703,0,0,0,0,0,0,0,0,2.367000103
0.188542912,0,0.565564839,0,0,0.040982034,0.204910215,0,0,0,0,0,0,0,0,2.372999907
0.198310608,0,0.560824214,0,0,0.040122872,0.200742306,0,0,0,0,0,0,0,0,2.375999928
0.205545188,0,0.557309395,0,0,0.039508229,0.197637188,0,0,0,0,0,0,0,0,2.375999928
0.221374291,0,0.549619992,0,0,0.038156918,0.190848799,0,0,0,0,0,0,0,0,2.374000072
0.236147697,0,0.542439776,0,0,0.036918138,0.18449439,0,0,0,0,0,0,0,0,2.375999928
0.249975873,0,0.53572235,0,0,0.035738387,0.178563391,0,0,0,0,0,0,0,0,2.374000072
0,0,0.605761625,0.105777506,0,0.04809797,0.2403629,0,0,0,0,0,0,0,0,2.387000084
0,0,0.584068839,0.150454008,0,0.044224943,0.22125221,0,0,0,0,0,0,0,0,2.457999945
0,0,0.579177273,0.160522992,0,0.043367347,0.216932388,0,0,0,0,0,0,0,0,2.460000038
0,0,0.574464708,0.170214107,0,0.042569482,0.212751703,0,0,0,0,0,0,0,0,2.470999956
0,0,0.572632629,0.173999109,0,0.042206752,0.21116151,0,0,0,0,0,0,0,0,2.467999935
0,0,0.568183299,0.183142704,0,0.041472302,0.207201695,0,0,0,0,0,0,0,0,2.474999905
0,0,0.563859065,0.192056797,0,0.040675356,0.203408782,0,0,0,0,0,0,0,0,2.482000113
0,0,0.56,0.2,0,0.04,0.2,0,0,0,0,0,0,0,0,2.493999958
0,0,0.549619992,0.221374291,0,0.038156918,0.190848799,0,0,0,0,0,0,0,0,2.502000093
0,0,0.53572235,0.249975873,0,0.035738387,0.178563391,0,0,0,0,0,0,0,0,2.523000002
0,0,0.523484295,0.275175585,0,0.03356743,0.16777269,0,0,0,0,0,0,0,0,2.536000013
0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,2.190000057
0.1538667,0,0.589733309,0,0,0,0.256399991,0,0,0,0,0,0,0,0,2.292000055
0.190466709,0,0.571433296,0,0,0,0.238099995,0,0,0,0,0,0,0,0,2.318000078
0.222199993,0,0.555566711,0,0,0,0.222233295,0,0,0,0,0,0,0,0,2.338000059
0,0,0.6111,0.111133298,0,0,0.277766702,0,0,0,0,0,0,0,0,2.346999884
0,0,0.589733309,0.1538667,0,0,0.256399991,0,0,0,0,0,0,0,0,2.39199996
0,0,0.571433296,0.190466709,0,0,0.238099995,0,0,0,0,0,0,0,0,2.463000059
0,0,0.555566711,0.222199993,0,0,0.222233295,0,0,0,0,0,0,0,0,2.480999947
0.052616615,0,0.631588952,0,0,0.052616615,0.263177818,0,0,0,0,0,0,0,0,2.282000065
0.077036666,0,0.615308873,0,0,0.077036666,0.230617794,0,0,0,0,0,0,0,0,2.334000111
0.100009001,0,0.599993999,0,0,0.100009001,0.199987999,0,0,0,0,0,0,0,0,2.375999928
0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.838000059
0,0.395234457,0.596822956,0.007942587,0,0,0,0,0,0,0,0,0,0,0,1.888000011
0,0.389971166,0.593314045,0.016714788,0,0,0,0,0,0,0,0,0,0,0,1.932999969
0,0.384766801,0.589844579,0.025388619,0,0,0,0,0,0,0,0,0,0,0,1.972000003
0,0.379703939,0.586469248,0.033826812,0,0,0,0,0,0,0,0,0,0,0,2.013999939
0,0.374452621,0.582968454,0.042578925,0,0,0,0,0,0,0,0,0,0,0,2.046999931
0,0.369164786,0.579443168,0.051392046,0,0,0,0,0,0,0,0,0,0,0,2.076999903
0,0.363651789,0.575767866,0.060580346,0,0,0,0,0,0,0,0,0,0,0,2.105999947
0,0.358371105,0.572247421,0.069381474,0,0,0,0,0,0,0,0,0,0,0,2.131000042
0,0.352946239,0.568630845,0.078422916,0,0,0,0,0,0,0,0,0,0,0,2.15899992
0,0.347372097,0.564914709,0.087713195,0,0,0,0,0,0,0,0,0,0,0,2.186000109
0,0.3419032,0.561268823,0.096827977,0,0,0,0,0,0,0,0,0,0,0,2.217999935
0,0.336400636,0.557600456,0.105998908,0,0,0,0,0,0,0,0,0,0,0,2.250999928
0,0.330387029,0.553591356,0.116021614,0,0,0,0,0,0,0,0,0,0,0,2.285000086
0,0.324476475,0.549650936,0.125872589,0,0,0,0,0,0,0,0,0,0,0,2.315999985
0,0.318460595,0.545640406,0.135898999,0,0,0,0,0,0,0,0,0,0,0,2.339999914
0,0.312052839,0.541368546,0.146578615,0,0,0,0,0,0,0,0,0,0,0,2.364000082
0,0.305587721,0.537058462,0.157353817,0,0,0,0,0,0,0,0,0,0,0,2.380000114
0,0.299261894,0.532841301,0.167896805,0,0,0,0,0,0,0,0,0,0,0,2.385999918
0,0,0.660999974,0,0,0,0.327666697,0,0.011333329,0,0,0,0,0,0,2.22300005
0,0,0.657333309,0,0,0,0.324000021,0,0.018666671,0,0,0,0,0,0,2.233999968
0,0,0.651999966,0,0,0,0.318666705,0,0.029333329,0,0,0,0,0,0,2.257999897
0,0,0.635333317,0,0,0,0.302000021,0,0.062666662,0,0,0,0,0,0,2.306999922
0,0,0.582719285,0,0,0.182458394,0.074209325,0,0,0.160612997,0,0,0,0,0,2.880000114
0,0,0.546566829,0.1106117,0,0.296878901,0,0,0,0.04594257,0,0,0,0,0,2.519999981
0,0.049453561,0.679567363,0,0,0.07108546,0.001950417,0.197943199,0,0,0,0,0,0,0,2.601000071
0,0.052950086,0.680319954,0,0,0.064827633,0.002204912,0.199697415,0,0,0,0,0,0,0,2.598999977
0,0.059763299,0.675377388,0,0,0.075706705,0.001418278,0.187734331,0,0,0,0,0,0,0,2.536999941
0,0.064546591,0.677739115,0,0,0.06174728,0.003238721,0.192728293,0,0,0,0,0,0,0,2.585999966
0,0.072530661,0.674963779,0,0,0.062771987,0.004648556,0.185085017,0,0,0,0,0,0,0,2.575000048
0,0.078270986,0.6666255,0,0,0.078940866,0.019197549,0.156965099,0,0,0,0,0,0,0,2.467000008
0,0.076930776,0.669447973,0,0,0.078399305,0.003204058,0.172017888,0,0,0,0,0,0,0,2.493000031
0,0.087527443,0.663431515,0,0,0.080355392,0.020213741,0.148471909,0,0,0,0,0,0,0,2.441999912
0,0.087686999,0.674667145,0,0,0.049252011,0.003452244,0.184941601,0,0,0,0,0,0,0,2.546000004
0,0.094002963,0.66585717,0,0,0.070338603,0.01031656,0.159484703,0,0,0,0,0,0,0,2.596999884
0,0.097854051,0.668697509,0,0,0.058116708,0.007175738,0.168155994,0,0,0,0,0,0,0,2.49000001
0,0.120002903,0.656784382,0,0,0.071311862,0.01987945,0.132021402,0,0,0,0,0,0,0,2.451999903
0,0.1179743,0.655724029,0,0,0.080813122,0.012357351,0.133131199,0,0,0,0,0,0,0,2.414000034
0,0.115905605,0.660347703,0,0,0.068146914,0.009460969,0.146138809,0,0,0,0,0,0,0,2.415999889
0,0.136581796,0.656416367,0,0,0.063247177,0.005427669,0.138326991,0,0,0,0,0,0,0,2.440000057
0,0.159935915,0.651790282,0,0,0.046696084,0.024204511,0.117373208,0,0,0,0,0,0,0,2.436000109
0,0.162305494,0.650164511,0,0,0.059165706,0.005905898,0.12245839,0,0,0,0,0,0,0,2.556999922
0,0.264039823,0.547101444,0.132246409,0,0.056612324,0,0,0,0,0,0,0,0,0,2.309000015
0,0.256281884,0.550783182,0.128117997,0,0.054664887,0.01015205,0,0,0,0,0,0,0,0,2.312999964
0,0.246778119,0.555028943,0.123412405,0,0.052810982,0.021969551,0,0,0,0,0,0,0,0,2.319000006
0,0.235602091,0.560209385,0.117563104,0,0.05045217,0.03617325,0,0,0,0,0,0,0,0,2.325000048
0,0.222384387,0.566180093,0.110948892,0,0.047688568,0.052798059,0,0,0,0,0,0,0,0,2.332999945
0,0.206000006,0.57349999,0.103000003,0,0.044000001,0.0735,0,0,0,0,0,0,0,0,2.339999914
0,0.185433896,0.582902886,0.092458674,0,0.039772728,0.099431816,0,0,0,0,0,0,0,0,2.335000038
0,0.159225402,0.59467451,0.079612691,0,0.033889192,0.132598204,0,0,0,0,0,0,0,0,2.332000017
0,0.121640406,0.610784731,0.062267647,0,0.026848302,0.178458914,0,0,0,0,0,0,0,0,2.305000067
0,0.101694896,0.62068968,0.050847448,0,0.021624779,0.205143198,0,0,0,0,0,0,0,0,2.302000046
0,0.347826105,0.565217378,0,0,0,0,0,0.086956517,0,0,0,0,0,0,2.201999903
0,0.347826105,0.565217378,0.086956517,0,0,0,0,0,0,0,0,0,0,0,2.209000111
0.086956517,0.347826105,0.565217378,0,0,0,0,0,0,0,0,0,0,0,0,2.151000023
0,0.375000018,0.58333331,0.041666672,0,0,0,0,0,0,0,0,0,0,0,2.046999931
0,0.361702109,0.574468103,0.063829788,0,0,0,0,0,0,0,0,0,0,0,2.13499999
0,0.333333286,0.555555616,0.111111098,0,0,0,0,0,0,0,0,0,0,0,2.336999893
0,0.318181801,0.545454597,0.136363602,0,0,0,0,0,0,0,0,0,0,0,2.405999899
0.260869598,0,0.5652174,0,0,0,0,0.173913002,0,0,0,0,0,0,0,2.329999924
0.2,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,2.299999952
0.148148115,0,0.629629665,0,0,0,0,0.22222222,0,0,0,0,0,0,0,2.289999962
0,0,0.570552094,0.165644205,0,0.049079761,0.184049089,0,0,0,0,0,0.030674851,0,0,2.75999999
0,0.069602369,0.636409315,0.009359886,0.009611159,0.009485522,0.243294162,0,0.010679068,0.010364978,0,0.001193543,0,0,0,2.335000038
0,0.082937579,0.636247908,0.006207903,0.009560169,0.005649192,0.235683058,0,0.011857098,0.010305118,0,0,0,0.001551976,0,2.301000118
0,0.072814468,0.637422507,0.018561778,0.002429226,0.00573048,0.242704566,0,0.00516989,0.010433209,0,0,0,0.004733875,0,2.325000048
0,0.067087529,0.636138094,0.02261378,0.003863187,0.00571626,0.247526599,0,0.004145859,0.010427459,0,0,0,0.001727441,0,2.329999924
0,0.062189372,0.633458637,0.026060917,0.011214479,0.007709953,0.241334277,0,0,0.010513569,0,0.003854976,0,0.00366382,0,2.367000103
0,0.062910472,0.636363617,0.015397671,0,0.007793105,0.247399699,0,0.01269522,0.008515853,0,0.004902114,0,0.004022248,0,2.352999926
0,0.068980545,0.635424125,0.012264593,0,0.012575872,0.236420238,0,0.012762642,0.009276265,0,0.006132296,0,0.006163424,0,2.364000082
0,0.051794359,0.638584858,0.016161879,0,0.005917537,0.258589975,0,0.012534999,0.008399084,0,0.003945025,0,0.004072284,0,2.355000019
0,0.057393055,0.637277141,0.012915017,0,0.009828008,0.250960746,0,0.015246017,0.008379008,0,0.003937504,0,0.004063504,0,2.345000029
0,0.057391797,0.637276265,0.014205889,0,0.007829024,0.252328189,0,0.014647849,0.00836569,0,0.003914512,0,0.004040786,0,2.352999926
0,0.057511807,0.63637794,0.012913379,0,0.009826769,0.249984286,0,0.017007868,0.008377953,0,0.003937007,0,0.004062992,0,2.36500001
0,0.057572989,0.635822476,0.01291298,0,0.009826463,0.24937799,0,0.01807817,0.008409185,0,0.003936884,0,0.004062864,0,2.35800004
0,0.062883627,0.635694591,0.014781409,0,0.009770764,0.245803594,0,0.014781409,0.008330203,0,0.003914569,0,0.004039835,0,2.348999977
0,0.057367504,0.634407925,0.019625728,0,0.013712848,0.244755469,0,0.011448339,0.010693508,0,0.003931435,0,0.004057242,0,2.36500001
0,0.057637792,0.63514962,0.012913391,0,0.009826771,0.248661406,0,0.019401571,0.008409449,0,0.003937008,0,0.004062992,0,2.361000061
0,0.063227753,0.634343246,0.012833359,0,0.011330909,0.243583372,0,0.017966698,0.009578065,0,0.003912609,0,0.003223989,0,2.352999926
0,0.063169109,0.634570848,0.01283416,0,0.01133162,0.243848977,0,0.01752958,0.009578663,0,0.003912853,0,0.003224191,0,2.349999905
0,0.063391729,0.634418019,0.014142678,0,0.011326658,0.243554463,0,0.016458068,0.009574467,0,0.003911139,0,0.003222779,0,2.354000092
0,0.063397688,0.634665288,0.014081419,0,0.01132772,0.243796402,0,0.016021529,0.009575367,0,0.003911506,0,0.003223081,0,2.351999998
0,0.063391744,0.636264105,0.010888608,0,0.011326658,0.245400472,0,0.016020028,0.009574467,0,0.003911139,0,0.003222779,0,2.34800005
0,0.070018115,0.641095775,0.022110981,0,0.008598716,0.255351121,0,0.002825292,0,0,0,0,0,0,2.230000019
0.007654195,0.101581301,0.628172216,0,0,0.009730915,0.220102606,0,0.031269461,0,0,0.001394369,0,0,0,2.279999971
0,0.125,0.5625,0.125,0,0.125,0.0625,0,0,0,0,0,0,0,0,2.34100008
0,0.105263196,0.526315758,0.210526277,0,0.105263196,0.052631574,0,0,0,0,0,0,0,0,2.464999914
0,0.083333328,0.486111093,0.305555583,0,0.083333328,0.041666669,0,0,0,0,0,0,0,0,2.496000051
0,0.083333333,0.527777801,0.222222201,0,0.083333333,0.083333333,0,0,0,0,0,0,0,0,2.490999937
0,0.081081096,0.581081096,0.108108103,0,0.108108103,0.121621602,0,0,0,0,0,0,0,0,2.384000063
0,0.06666667,0.566666723,0.133333303,0,0.133333303,0.100000001,0,0,0,0,0,0,0,0,2.436000109
0,0.052631581,0.552631636,0.157894705,0,0.157894705,0.078947372,0,0,0,0,0,0,0,0,2.430000067
0,0.125,0.5625,0.125,0,0.125,0.0625,0,0,0,0,0,0,0,0,2.34100008
0,0.1,0.55,0.15,0,0.15,0.05,0,0,0,0,0,0,0,0,2.424999952
0,0.075,0.5375,0.175,0,0.175,0.0375,0,0,0,0,0,0,0,0,2.470000029
0,0.17647059,0.558823464,0.117647095,0,0.117647095,0.029411757,0,0,0,0,0,0,0,0,2.359999895
0,0.142857114,0.547619137,0.142857114,0,0.142857114,0.023809521,0,0,0,0,0,0,0,0,2.381000042
0,0.105263196,0.526315758,0.210526277,0,0.105263196,0.052631574,0,0,0,0,0,0,0,0,2.461999893
0,0.083333328,0.486111093,0.305555583,0,0.083333328,0.041666669,0,0,0,0,0,0,0,0,2.496000051
0.023363732,0.101144202,0.605428102,0.02561137,0,0.023600321,0.176884103,0,0.023896061,0.01203676,0,0,0,0.007866774,0,2.460000038
0.023536973,0.101757612,0.605661255,0.025719602,0,0.023713941,0.177176224,0,0.024067883,0.004335758,0,0.005957981,0,0.007904649,0,2.460000038
0.023733337,0.102667387,0.604568337,0.025976786,0,0.023910448,0.174693889,0,0.024264676,0,0,0.012043779,0,0.00797015,0,2.480000019
0.023164081,0.100198105,0.602840736,0.025378732,0.021338491,0.023343651,0.172084612,0,0.023702781,0,0,0,0,0.007781216,0,2.450000048
0.036880169,0.069050942,0.604058007,0.02605465,0,0.02397517,0.198651412,0,0.024342141,0.004373022,0,0.006024373,0,0.006391339,0,2.470000029
0,0.064390242,0.624603647,0.041158527,0.001006098,0.025304874,0.230945147,0,0.010182928,0.001493903,0,0,0,0,0,2.334000111
0.030182089,0.07002992,0.5971876,0.016525319,0,0.00199551,0.175293098,0,0.062671479,0.008044399,0.037446989,0,0,0,0,2.599999905
0.03449879,0.046746503,0.586258218,0.053223039,0,0,0.182144609,0,0.051171071,0.009201815,0.036133951,0,0,0,0,2.630000114
0.057376522,0.046281612,0.591910244,0.016483861,0,0.002028783,0.184714404,0,0.059341901,0,0.039592972,0,0,0.001648386,0,2.609999895
0.086497676,0.048687313,0.585542712,0,0,0,0.182804082,0,0.046291793,0,0.030332456,0.019843968,0,0,0,2.650000095
0.069971774,0.048529832,0.589811923,0.012941291,0,0,0.182002705,0,0.054619853,0,0.030703842,0,0,0.011418781,0,2.640000105
0.068933794,0.043765403,0.585575804,0.01274848,0.02947265,0,0.179267296,0,0.046262532,0,0.03397404,0,0,0,0,2.589999914
0.057318578,0.04628603,0.588701094,0.01648543,0,0.002028976,0.183685798,0,0.065814919,0,0.039057801,0,0,0,0,2.599999905
0.086194021,0.044948207,0.58221556,0.009613199,0,0.001948622,0.179403079,0,0.043324347,0.021207498,0.029521618,0,0,0.001623851,0,2.619999886
0.014838602,0.034366473,0.588437445,0.014324721,0,0.017408062,0.169680422,0,0.099759112,0.015416731,0.045768432,0,0,0,0,2.630000114
0.063577178,0.05168877,0.591012592,0.006525707,0,0,0.183592085,0,0.049362767,0.021612369,0.030367149,0,0,0.001647579,0,2.619999886
0.083272558,0.048465155,0.572200547,0.009746072,0,0,0.168368313,0,0.051117152,0.042962273,0.023867931,0,0,0,0,2.640000105
0,0.03486082,0.596507396,0.01450893,0,0,0.186974786,0,0.101102892,0.019629729,0.046415447,0,0,0,0,2.640000105
0,0.027111171,0.623265026,0.060837982,0,0,0.226715517,0,0.016928261,0,0.045142042,0,0,0,0,2.569999933
0.052988648,0.025594029,0.602971,0.06263464,0,0.009710298,0.205941906,0,0,0,0.040159478,0,0,0,0,2.599999905
0.055638256,0,0.614567857,0.013429918,0,0.010188219,0.230127983,0,0.030035398,0,0.043465315,0.002547055,0,0,0,2.589999914
0.042344743,0.02123812,0.608771416,0,0,0,0.220468813,0,0.061347272,0.007528684,0.038300952,0,0,0,0,2.579999924
0.053667491,0.025915231,0.602972026,0.032344832,0.019879281,0.009841229,0.198530418,0,0.016205221,0,0.040644271,0,0,0,0,2.589999914
0.054940788,0.026532064,0.611466979,0,0,0.010095131,0.20837382,0,0.038374424,0.007312496,0.042904296,0,0,0,0,2.589999914
0.053312155,0.037172358,0.608069872,0.032152498,0,0.009785544,0.203907895,0,0.016076249,0,0.037903096,0,0,0.001620334,0,2.589999914
0,0.027535454,0.610030797,0.061859598,0,0.020873643,0.198553419,0,0.035275824,0,0.045871264,0,0,0,0,2.599999905
0.066254219,0.01420668,0.593963808,0.068938431,0,0.003862647,0.211430795,0,0.00418999,0,0.03715343,0,0,0,0,2.599999905
0.066254219,0.01420668,0.593963808,0.068938431,0,0.003862647,0.211430795,0,0.00418999,0,0.03715343,0,0,0,0,2.599999905
0.066254219,0.01420668,0.593963808,0.068938431,0,0.003862647,0.211430795,0,0.00418999,0,0.03715343,0,0,0,0,2.599999905
0.033423146,0.026943807,0.609276322,0.020143697,0,0.010200158,0.206184269,0,0.048627157,0,0.044585585,0,0,0,0,2.589999914
0.036048656,0.026777147,0.610311432,0.020034237,0,0,0.215611164,0,0.047524585,0,0.043083324,0,0,0,0,2.589999914
0.052982682,0.025591151,0.602970624,0.062563305,0,0.009709207,0.205822311,0,0,0,0.040122812,0,0,0,0,2.589999914
0.025477713,0.222929925,0.557324861,0,0,0,0.015923572,0,0,0,0,0.178343929,0,0,0,3.630000114
0.032786878,0.196721296,0.557377064,0,0,0,0.032786878,0,0,0,0,0.180327884,0,0,0,3.599999905
0.02348993,0.177852305,0.563758388,0,0,0,0.050335569,0,0,0,0,0.184563807,0,0,0,3.650000095
0.035087717,0.140350895,0.561403466,0,0,0,0.070175433,0,0,0,0,0.192982489,0,0,0,3.694999933
0.030303028,0.242424186,0.56060608,0,0,0,0.015151519,0,0,0,0,0.151515188,0,0,0,3.420000076
0.021978021,0.2197802,0.565149201,0,0,0,0.031397171,0,0,0,0,0.161695406,0,0,0,3.50999999
0.032258061,0.193548401,0.564516129,0,0,0,0.0483871,0,0,0,0,0.161290309,0,0,0,3.569999933
0.033333326,0.166666679,0.566666653,0,0,0,0.066666662,0,0,0,0,0.166666679,0,0,0,3.529999971
0.034482762,0.137931009,0.568965517,0,0,0,0.086206898,0,0,0,0,0.172413814,0,0,0,3.559999943
0.028985508,0.260869583,0.565217367,0,0,0,0.014492749,0,0,0,0,0.130434792,0,0,0,3.289999962
0.029850747,0.238805977,0.567164138,0,0,0,0.029850747,0,0,0,0,0.134328391,0,0,0,3.339999914
0.030769229,0.215384601,0.569230813,0,0,0,0.046153851,0,0,0,0,0.138461506,0,0,0,3.339999914
0.02777778,0.277777816,0.569444412,0,0,0,0.01388889,0,0,0,0,0.111111102,0,0,0,3.150000095
0.028571431,0.257142804,0.571428631,0,0,0,0.028571431,0,0,0,0,0.114285703,0,0,0,3.170000076
0.030769228,0.184615399,0.569230794,0,0,0.030769228,0.04615385,0,0,0,0,0.138461501,0,0,0,3.400000095
0.031746029,0.158730197,0.571428588,0,0,0.031746029,0.063492058,0,0,0,0,0.142857099,0,0,0,3.319999933
0.026666672,0.293333327,0.573333332,0,0,0,0.013333331,0,0,0,0,0.093333338,0,0,0,2.994999886
0,0,0.619711186,0.02162498,0,0,0.232520407,0,0.047395329,0.036997371,0.041073651,0,0,0,0,2.619999886
0,0,0.611505087,0.076953602,0,0,0.225857105,0,0.009179218,0.035957689,0.039891641,0,0,0,0,2.660000086
0,0,0.609570989,0.090189246,0,0,0.224058491,0,0,0.03567547,0.039850258,0,0,0,0,2.650000095
0.007183189,0,0.608336641,0.082952015,0,0,0.223093261,0,0.002279282,0.036261289,0.03968021,0,0,0,0,2.670000076
0.007157727,0,0.607315998,0.083002126,0,0,0.223300488,0,0.006813607,0.032485069,0.039711629,0,0,0,0,2.660000086
0.007113629,0,0.608536368,0.08267004,0,0,0.226082121,0,0.002279124,0.036189725,0.036914894,0,0,0,0,2.670000076
0,0,0.610398661,0.083534854,0,0,0.224763375,0,0.004560216,0.036550817,0.039970976,0,0,0,0,2.619999886
0,0,0.619849628,0.021563713,0,0,0.23219011,0,0.047343415,0.036976242,0.041848815,0,0,0,0,2.660000086
0,0,0.612383369,0.070140288,0,0,0.226383795,0,0.013820749,0.036797739,0.040252928,0,0,0,0,2.630000114
0,0,0.617749117,0.035719222,0,0,0.230482203,0,0.03758463,0.036686472,0.04155727,0,0,0,0,2.630000114
0.00336498,0,0.619111687,0.037564169,0,0,0.230810195,0,0.0339245,0.030284819,0.044740499,0,0,0,0,2.630000114
0.006910493,0,0.612418136,0.070072402,0,0,0.226387705,0,0.006910493,0.036798372,0.040288174,0,0,0,0,2.660000086
0.006911209,0,0.610684696,0.07007966,0,0,0.226411208,0,0.01036681,0.03680218,0.038529989,0,0,0,0,2.660000086
0.003367524,0,0.619737814,0.03553081,0,0,0.230950297,0,0.03395014,0.031304231,0.044739961,0,0,0,0,2.630000114
0.005018044,0,0.618931057,0.035538748,0,0,0.231036291,0,0.033957728,0.031345588,0.043993819,0,0,0,0,2.630000114
0,0,0.619714693,0.035538749,0,0,0.231036299,0,0.03739474,0.031345589,0.044749961,0,0,0,0,2.630000114
0,0,0.583333294,0.166666702,0,0,0.250000005,0,0,0,0,0,0,0,0,2.430000067
0,0.135059514,0.572878554,0.142556415,0,0,0.149505516,0,0,0,0,0,0,0,0,2.529999971
0,0.110847701,0.559869608,0.176644896,0,0,0.152637795,0,0,0,0,0,0,0,0,2.532000065
0,0.094202901,0.550724607,0.200483095,0,0,0.154589397,0,0,0,0,0,0,0,0,2.525000095
0,0.072356209,0.538961098,0.231292492,0,0,0.157390201,0,0,0,0,0,0,0,0,2.532000065
0,0.121779889,0.560304441,0.17213118,0,0,0.14578449,0,0,0,0,0,0,0,0,2.523999929
0,0.110953112,0.549994058,0.196360815,0,0,0.142692015,0,0,0,0,0,0,0,0,2.523000002
0,0.082007346,0.522337829,0.261321922,0,0,0.134332903,0,0,0,0,0,0,0,0,2.526000023
0,0.123119013,0.56648996,0.162961708,0,0,0.136485408,0.010943911,0,0,0,0,0,0,0,2.530999899
0,0.1134684,0.561078802,0.180048506,0,0,0.125317403,0.020086889,0,0,0,0,0,0,0,2.552999973
0,0.104644691,0.556519275,0.194739785,0,0,0.116116391,0.027979858,0,0,0,0,0,0,0,2.528000116
0.016451581,0.029405571,0.622533517,0,0.022345642,0.061078103,0.207911614,0,0,0.023381961,0,0.016613501,0,0,0,2.553999901
0.012293288,0.032261737,0.625575212,0.003317235,0.024293868,0.050018705,0.21562028,0,0,0.022927946,0,0.011285108,0,0.001983837,0,2.536000013
0.012234771,0.035038832,0.624341442,0.005252622,0.022195532,0.057842903,0.208791711,0,0,0.020658182,0,0.011241891,0,0.001985748,0,2.529999971
0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.799999952
0,0.116087191,0.61579258,0.063052436,0,0,0.205067794,0,0,0,0,0,0,0,0,2.400000095
0,0.302325598,0.5348837,0.162790702,0,0,0,0,0,0,0,0,0,0,0,2.224999905
0,0.285714297,0.523809499,0.190476204,0,0,0,0,0,0,0,0,0,0,0,2.318000078
0,0.268292699,0.512195101,0.2195122,0,0,0,0,0,0,0,0,0,0,0,2.345000029
0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,2.367000103
0,0.362850982,0.578833681,0.047516197,0.010799139,0,0,0,0,0,0,0,0,0,0,1.981999993
